FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10d4,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis laeta,Pholis laeta,15,1,16.2763,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10d3,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopteri,Perciformes,Pholidae,Pholis spp.,Pholis ,0,1,,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10d2,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,5,1.362,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10d1,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,8,18.0489,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10d0,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,14,108.7847,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10cf,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,12,224.2251,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ce,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,4,147.6177,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10cd,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,15,1,64.3548,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10cc,923401199,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2022-05-05,5,RLS,2,11:10:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis laeta,Pholis laeta,12.5,1,9.1818,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10cb,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopteri,Perciformes,Pholidae,Apodichthys flavidus,Apodichthys flavidus,25,1,23.9934,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ca,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,4,1.0896,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c9,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,14,31.5856,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c8,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,20,155.4067,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c7,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,18,336.3376,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c6,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,2,73.8089,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c5,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,1,6.8672,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c4,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,1,0.2724,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c3,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,19,42.8662,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c2,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,22,170.9474,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c1,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,24,448.4501,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10c0,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,2,73.8089,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10bf,923402228,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC10,Ross Islets Slug Island,48.87,-125.16,2023-05-09,4,RLS,2,10:23:00,48.87,-125.16,2,1,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis laeta,Pholis laeta,12.5,1,9.1818,POINT (-125.16 48.87)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10be,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,1,2.2561,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10bd,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,10,77.7034,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10bc,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,3,56.0563,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10bb,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,2,3.8605,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ba,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,5,1,1.9303,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b9,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,1,6.8672,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b8,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,2,15.5407,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b7,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,7,130.798,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b6,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,1,36.9044,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b5,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b4,923400152,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2021-05-05,6,RLS,3,10:35:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,7.5,1,6.8672,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b3,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,1,2.2561,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b2,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,2,15.5407,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b1,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10b0,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,1,6.8672,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10af,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,1,7.7703,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ae,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,1,18.6854,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ad,923401184,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC16,Faber Islets,48.89,-125.3,2022-04-27,5.5,RLS,2,12:40:00,48.89,-125.3,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,1,36.9044,POINT (-125.3 48.89)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ac,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,4,1.0896,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10ab,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,20,45.1223,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10aa,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,41,318.5838,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a9,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,15,280.2813,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a8,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,12.5,8,295.2354,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a7,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a6,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,5,1,1.9303,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a5,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,2.5,1,0.2205,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a4,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,5,6,11.5815,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a3,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,1,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Jordania zonope,Jordania zonope,7.5,2,13.7344,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a2,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,3,0.8172,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a1,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,16,36.0979,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-10a0,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,23,178.7177,POINT (-125.27 48.91)
ep_m2_cryptic_fish_public_data.fid--3819fb10_18a423dbc2d_-109f,923400145,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,British Columbia,BMSC18,Eussen Rock,48.91,-125.27,2021-05-05,7.5,RLS,4,14:45:00,48.91,-125.27,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,28,523.1918,POINT (-125.27 48.91)
