date,time,time_zone,tide_m
2022-07-04,11:39,PDT,0.910882
2022-07-04,11:40,PDT,0.914483
2022-07-04,11:41,PDT,0.918145
2022-07-04,11:42,PDT,0.921866
2022-07-04,11:43,PDT,0.925647
2022-07-04,11:44,PDT,0.929487
2022-07-04,11:45,PDT,0.933387
2022-07-04,11:46,PDT,0.937347
2022-07-04,11:47,PDT,0.941365
2022-07-04,11:48,PDT,0.945443
2022-07-04,11:49,PDT,0.94958
2022-07-04,11:50,PDT,0.953775
2022-07-04,11:51,PDT,0.958029
2022-07-04,11:52,PDT,0.962342
2022-07-04,11:53,PDT,0.966713
2022-07-04,11:54,PDT,0.971142
2022-07-04,11:55,PDT,0.975629
2022-07-04,11:56,PDT,0.980174
2022-07-04,11:57,PDT,0.984777
2022-07-04,11:58,PDT,0.989438
2022-07-04,11:59,PDT,0.994155
2022-07-04,12:00,PDT,0.99893
2022-07-04,12:01,PDT,1.003763
2022-07-04,12:02,PDT,1.008652
2022-07-04,12:03,PDT,1.013597
2022-07-04,12:04,PDT,1.0186
2022-07-04,12:05,PDT,1.023658
2022-07-04,12:06,PDT,1.028773
2022-07-04,12:07,PDT,1.033943
2022-07-04,12:08,PDT,1.03917
2022-07-04,12:09,PDT,1.044452
2022-07-04,12:10,PDT,1.049789
2022-07-04,12:11,PDT,1.055181
2022-07-04,12:12,PDT,1.060628
2022-07-04,12:13,PDT,1.06613
2022-07-04,12:14,PDT,1.071687
2022-07-04,12:15,PDT,1.077297
2022-07-04,12:16,PDT,1.082962
2022-07-04,12:17,PDT,1.088681
2022-07-04,12:18,PDT,1.094452
2022-07-04,12:19,PDT,1.100278
2022-07-04,12:20,PDT,1.106156
2022-07-04,12:21,PDT,1.112087
2022-07-04,12:22,PDT,1.118071
2022-07-04,12:23,PDT,1.124107
2022-07-04,12:24,PDT,1.130195
2022-07-04,12:25,PDT,1.136334
2022-07-04,12:26,PDT,1.142525
2022-07-04,12:27,PDT,1.148768
2022-07-04,12:28,PDT,1.155061
2022-07-04,12:29,PDT,1.161405
2022-07-04,12:30,PDT,1.167799
2022-07-04,12:31,PDT,1.174243
2022-07-04,12:32,PDT,1.180737
2022-07-04,12:33,PDT,1.18728
2022-07-04,12:34,PDT,1.193872
2022-07-04,12:35,PDT,1.200513
2022-07-04,12:36,PDT,1.207203
2022-07-04,12:37,PDT,1.213941
2022-07-04,12:38,PDT,1.220726
2022-07-04,12:39,PDT,1.227559
2022-07-04,12:40,PDT,1.234439
2022-07-04,12:41,PDT,1.241365
2022-07-04,12:42,PDT,1.248338
2022-07-04,12:43,PDT,1.255357
2022-07-04,12:44,PDT,1.262422
2022-07-04,12:45,PDT,1.269532
2022-07-04,12:46,PDT,1.276686
2022-07-04,12:47,PDT,1.283886
2022-07-04,12:48,PDT,1.291129
2022-07-04,12:49,PDT,1.298416
2022-07-04,12:50,PDT,1.305746
2022-07-04,12:51,PDT,1.31312
2022-07-04,12:52,PDT,1.320535
2022-07-04,12:53,PDT,1.327993
2022-07-04,12:54,PDT,1.335492
2022-07-04,12:55,PDT,1.343033
2022-07-04,12:56,PDT,1.350614
2022-07-04,12:57,PDT,1.358236
2022-07-04,12:58,PDT,1.365897
2022-07-04,12:59,PDT,1.373598
2022-07-04,13:00,PDT,1.381338
2022-07-04,13:01,PDT,1.389117
2022-07-04,13:02,PDT,1.396933
2022-07-04,13:03,PDT,1.404787
2022-07-04,13:04,PDT,1.412678
2022-07-04,13:05,PDT,1.420605
2022-07-04,13:06,PDT,1.428569
2022-07-04,13:07,PDT,1.436568
2022-07-04,13:08,PDT,1.444602
2022-07-04,13:09,PDT,1.45267
2022-07-04,13:10,PDT,1.460773
2022-07-04,13:11,PDT,1.468909
2022-07-04,13:12,PDT,1.477078
2022-07-04,13:13,PDT,1.48528
2022-07-04,13:14,PDT,1.493514
2022-07-04,13:15,PDT,1.501778
2022-07-04,13:16,PDT,1.510074
2022-07-04,13:17,PDT,1.5184
2022-07-04,13:18,PDT,1.526756
2022-07-04,13:19,PDT,1.53514
2022-07-04,13:20,PDT,1.543554
2022-07-04,13:21,PDT,1.551995
2022-07-04,13:22,PDT,1.560464
2022-07-04,13:23,PDT,1.568959
2022-07-04,13:24,PDT,1.577481
2022-07-04,13:25,PDT,1.586029
2022-07-04,13:26,PDT,1.594601
2022-07-04,13:27,PDT,1.603198
2022-07-04,13:28,PDT,1.611819
2022-07-04,13:29,PDT,1.620463
2022-07-04,13:30,PDT,1.62913
2022-07-04,13:31,PDT,1.637819
2022-07-04,13:32,PDT,1.646529
2022-07-04,13:33,PDT,1.65526
2022-07-04,13:34,PDT,1.664011
2022-07-04,13:35,PDT,1.672782
2022-07-04,13:36,PDT,1.681571
2022-07-04,13:37,PDT,1.690379
2022-07-04,13:38,PDT,1.699204
2022-07-04,13:39,PDT,1.708047
2022-07-04,13:40,PDT,1.716905
2022-07-04,13:41,PDT,1.72578
2022-07-04,13:42,PDT,1.734669
2022-07-04,13:43,PDT,1.743573
2022-07-04,13:44,PDT,1.75249
2022-07-04,13:45,PDT,1.761421
2022-07-04,13:46,PDT,1.770364
2022-07-04,13:47,PDT,1.779318
2022-07-04,13:48,PDT,1.788284
2022-07-04,13:49,PDT,1.79726
2022-07-04,13:50,PDT,1.806246
2022-07-04,13:51,PDT,1.815241
2022-07-04,13:52,PDT,1.824244
2022-07-04,13:53,PDT,1.833256
2022-07-04,13:54,PDT,1.842274
2022-07-04,13:55,PDT,1.851298
2022-07-04,13:56,PDT,1.860329
2022-07-04,13:57,PDT,1.869364
2022-07-04,13:58,PDT,1.878404
2022-07-04,13:59,PDT,1.887447
2022-07-04,14:00,PDT,1.896493
2022-07-04,14:01,PDT,1.905542
2022-07-04,14:02,PDT,1.914592
2022-07-04,14:03,PDT,1.923644
2022-07-04,14:04,PDT,1.932696
2022-07-04,14:05,PDT,1.941747
2022-07-04,14:06,PDT,1.950797
2022-07-04,14:07,PDT,1.959846
2022-07-04,14:08,PDT,1.968892
2022-07-04,14:09,PDT,1.977935
2022-07-04,14:10,PDT,1.986975
2022-07-04,14:11,PDT,1.99601
2022-07-04,14:12,PDT,2.00504
2022-07-04,14:13,PDT,2.014065
2022-07-04,14:14,PDT,2.023083
2022-07-04,14:15,PDT,2.032094
2022-07-04,14:16,PDT,2.041097
2022-07-04,14:17,PDT,2.050092
2022-07-04,14:18,PDT,2.059078
2022-07-04,14:19,PDT,2.068055
2022-07-04,14:20,PDT,2.077021
2022-07-04,14:21,PDT,2.085976
2022-07-04,14:22,PDT,2.09492
2022-07-04,14:23,PDT,2.103851
2022-07-04,14:24,PDT,2.112769
2022-07-04,14:25,PDT,2.121674
2022-07-04,14:26,PDT,2.130565
2022-07-04,14:27,PDT,2.139441
2022-07-04,14:28,PDT,2.148302
2022-07-04,14:29,PDT,2.157146
2022-07-04,14:30,PDT,2.165974
2022-07-04,14:31,PDT,2.174785
2022-07-04,14:32,PDT,2.183578
2022-07-04,14:33,PDT,2.192352
2022-07-04,14:34,PDT,2.201107
2022-07-04,14:35,PDT,2.209843
2022-07-04,14:36,PDT,2.218558
2022-07-04,14:37,PDT,2.227252
2022-07-04,14:38,PDT,2.235925
2022-07-04,14:39,PDT,2.244576
2022-07-04,14:40,PDT,2.253204
2022-07-04,14:41,PDT,2.261809
2022-07-04,14:42,PDT,2.27039
2022-07-04,14:43,PDT,2.278947
2022-07-04,14:44,PDT,2.287478
2022-07-04,14:45,PDT,2.295985
2022-07-04,14:46,PDT,2.304465
2022-07-04,14:47,PDT,2.312919
2022-07-04,14:48,PDT,2.321345
2022-07-04,14:49,PDT,2.329744
2022-07-04,14:50,PDT,2.338114
2022-07-04,14:51,PDT,2.346456
2022-07-04,14:52,PDT,2.354769
2022-07-04,14:53,PDT,2.363051
2022-07-04,14:54,PDT,2.371304
2022-07-04,14:55,PDT,2.379525
2022-07-04,14:56,PDT,2.387715
2022-07-04,14:57,PDT,2.395873
2022-07-04,14:58,PDT,2.403999
2022-07-04,14:59,PDT,2.412092
2022-07-04,15:00,PDT,2.420151
2022-07-04,15:01,PDT,2.428177
2022-07-04,15:02,PDT,2.436168
2022-07-04,15:03,PDT,2.444125
2022-07-04,15:04,PDT,2.452046
2022-07-04,15:05,PDT,2.459932
2022-07-04,15:06,PDT,2.467781
2022-07-04,15:07,PDT,2.475593
2022-07-04,15:08,PDT,2.483369
2022-07-04,15:09,PDT,2.491106
2022-07-04,15:10,PDT,2.498806
2022-07-04,15:11,PDT,2.506467
2022-07-04,15:12,PDT,2.514089
2022-07-04,15:13,PDT,2.521672
2022-07-04,15:14,PDT,2.529215
2022-07-04,15:15,PDT,2.536718
2022-07-04,15:16,PDT,2.544181
2022-07-04,15:17,PDT,2.551602
2022-07-04,15:18,PDT,2.558981
2022-07-04,15:19,PDT,2.566319
2022-07-04,15:20,PDT,2.573615
2022-07-04,15:21,PDT,2.580867
2022-07-04,15:22,PDT,2.588077
2022-07-04,15:23,PDT,2.595243
2022-07-04,15:24,PDT,2.602366
2022-07-04,15:25,PDT,2.609444
2022-07-04,15:26,PDT,2.616477
2022-07-04,15:27,PDT,2.623466
2022-07-04,15:28,PDT,2.630409
2022-07-04,15:29,PDT,2.637306
2022-07-04,15:30,PDT,2.644157
2022-07-04,15:31,PDT,2.650962
2022-07-04,15:32,PDT,2.657719
2022-07-04,15:33,PDT,2.66443
2022-07-04,15:34,PDT,2.671093
2022-07-04,15:35,PDT,2.677708
2022-07-04,15:36,PDT,2.684275
2022-07-04,15:37,PDT,2.690793
2022-07-04,15:38,PDT,2.697262
2022-07-04,15:39,PDT,2.703682
2022-07-04,15:40,PDT,2.710052
2022-07-04,15:41,PDT,2.716373
2022-07-04,15:42,PDT,2.722643
2022-07-04,15:43,PDT,2.728862
2022-07-04,15:44,PDT,2.73503
2022-07-04,15:45,PDT,2.741148
2022-07-04,15:46,PDT,2.747213
2022-07-04,15:47,PDT,2.753227
2022-07-04,15:48,PDT,2.759188
2022-07-04,15:49,PDT,2.765097
2022-07-04,15:50,PDT,2.770953
2022-07-04,15:51,PDT,2.776756
2022-07-04,15:52,PDT,2.782505
2022-07-04,15:53,PDT,2.788201
2022-07-04,15:54,PDT,2.793843
2022-07-04,15:55,PDT,2.79943
2022-07-04,15:56,PDT,2.804962
2022-07-04,15:57,PDT,2.81044
2022-07-04,15:58,PDT,2.815862
2022-07-04,15:59,PDT,2.821229
2022-07-04,16:00,PDT,2.82654
2022-07-04,16:01,PDT,2.831795
2022-07-04,16:02,PDT,2.836993
2022-07-04,16:03,PDT,2.842135
2022-07-04,16:04,PDT,2.84722
2022-07-04,16:05,PDT,2.852248
2022-07-04,16:06,PDT,2.857218
2022-07-04,16:07,PDT,2.86213
2022-07-04,16:08,PDT,2.866984
2022-07-04,16:09,PDT,2.87178
2022-07-04,16:10,PDT,2.876517
2022-07-04,16:11,PDT,2.881196
2022-07-04,16:12,PDT,2.885815
2022-07-04,16:13,PDT,2.890375
2022-07-04,16:14,PDT,2.894875
2022-07-04,16:15,PDT,2.899315
2022-07-04,16:16,PDT,2.903695
2022-07-04,16:17,PDT,2.908015
2022-07-04,16:18,PDT,2.912274
2022-07-04,16:19,PDT,2.916472
2022-07-04,16:20,PDT,2.920609
2022-07-04,16:21,PDT,2.924685
2022-07-04,16:22,PDT,2.928699
2022-07-04,16:23,PDT,2.932651
2022-07-04,16:24,PDT,2.93654
2022-07-04,16:25,PDT,2.940368
2022-07-04,16:26,PDT,2.944132
2022-07-04,16:27,PDT,2.947834
2022-07-04,16:28,PDT,2.951473
2022-07-04,16:29,PDT,2.955049
2022-07-04,16:30,PDT,2.958561
2022-07-04,16:31,PDT,2.962009
2022-07-04,16:32,PDT,2.965393
2022-07-04,16:33,PDT,2.968713
2022-07-04,16:34,PDT,2.971969
2022-07-04,16:35,PDT,2.97516
2022-07-04,16:36,PDT,2.978286
2022-07-04,16:37,PDT,2.981347
2022-07-04,16:38,PDT,2.984343
2022-07-04,16:39,PDT,2.987274
2022-07-04,16:40,PDT,2.990138
2022-07-04,16:41,PDT,2.992937
2022-07-04,16:42,PDT,2.99567
2022-07-04,16:43,PDT,2.998337
2022-07-04,16:44,PDT,3.000938
2022-07-04,16:45,PDT,3.003472
2022-07-04,16:46,PDT,3.005939
2022-07-04,16:47,PDT,3.008339
2022-07-04,16:48,PDT,3.010672
2022-07-04,16:49,PDT,3.012938
2022-07-04,16:50,PDT,3.015137
2022-07-04,16:51,PDT,3.017268
2022-07-04,16:52,PDT,3.019331
2022-07-04,16:53,PDT,3.021327
2022-07-04,16:54,PDT,3.023254
2022-07-04,16:55,PDT,3.025114
2022-07-04,16:56,PDT,3.026905
2022-07-04,16:57,PDT,3.028628
2022-07-04,16:58,PDT,3.030282
2022-07-04,16:59,PDT,3.031868
2022-07-04,17:00,PDT,3.033385
2022-07-04,17:01,PDT,3.034834
2022-07-04,17:02,PDT,3.036213
2022-07-04,17:03,PDT,3.037523
2022-07-04,17:04,PDT,3.038765
2022-07-04,17:05,PDT,3.039937
2022-07-04,17:06,PDT,3.04104
2022-07-04,17:07,PDT,3.042074
2022-07-04,17:08,PDT,3.043038
2022-07-04,17:09,PDT,3.043933
2022-07-04,17:10,PDT,3.044758
2022-07-04,17:11,PDT,3.045514
2022-07-04,17:12,PDT,3.046201
2022-07-04,17:13,PDT,3.046818
2022-07-04,17:14,PDT,3.047365
2022-07-04,17:15,PDT,3.047843
2022-07-04,17:16,PDT,3.048251
2022-07-04,17:17,PDT,3.048589
2022-07-04,17:18,PDT,3.048858
2022-07-04,17:19,PDT,3.049057
2022-07-04,17:20,PDT,3.049187
2022-07-04,17:21,PDT,3.049247
2022-07-04,17:22,PDT,3.049238
2022-07-04,17:23,PDT,3.049159
2022-07-04,17:24,PDT,3.049011
2022-07-04,17:25,PDT,3.048793
2022-07-04,17:26,PDT,3.048506
2022-07-04,17:27,PDT,3.04815
2022-07-04,17:28,PDT,3.047725
2022-07-04,17:29,PDT,3.047231
2022-07-04,17:30,PDT,3.046668
2022-07-04,17:31,PDT,3.046036
2022-07-04,17:32,PDT,3.045335
2022-07-04,17:33,PDT,3.044566
2022-07-04,17:34,PDT,3.043728
2022-07-04,17:35,PDT,3.042822
2022-07-04,17:36,PDT,3.041848
2022-07-04,17:37,PDT,3.040806
2022-07-04,17:38,PDT,3.039696
2022-07-04,17:39,PDT,3.038519
2022-07-04,17:40,PDT,3.037274
2022-07-04,17:41,PDT,3.035961
2022-07-04,17:42,PDT,3.034582
2022-07-04,17:43,PDT,3.033136
2022-07-04,17:44,PDT,3.031623
2022-07-04,17:45,PDT,3.030044
2022-07-04,17:46,PDT,3.028399
2022-07-04,17:47,PDT,3.026688
2022-07-04,17:48,PDT,3.024911
2022-07-04,17:49,PDT,3.023069
2022-07-04,17:50,PDT,3.021162
2022-07-04,17:51,PDT,3.01919
2022-07-04,17:52,PDT,3.017153
2022-07-04,17:53,PDT,3.015052
2022-07-04,17:54,PDT,3.012887
2022-07-04,17:55,PDT,3.010659
2022-07-04,17:56,PDT,3.008367
2022-07-04,17:57,PDT,3.006013
2022-07-04,17:58,PDT,3.003596
2022-07-04,17:59,PDT,3.001117
2022-07-04,18:00,PDT,2.998575
2022-07-04,18:01,PDT,2.995973
2022-07-04,18:02,PDT,2.993309
2022-07-04,18:03,PDT,2.990584
2022-07-04,18:04,PDT,2.9878
2022-07-04,18:05,PDT,2.984955
2022-07-04,18:06,PDT,2.98205
2022-07-04,18:07,PDT,2.979087
2022-07-04,18:08,PDT,2.976065
2022-07-04,18:09,PDT,2.972985
2022-07-04,18:10,PDT,2.969846
2022-07-04,18:11,PDT,2.966651
2022-07-04,18:12,PDT,2.963399
2022-07-04,18:13,PDT,2.96009
2022-07-04,18:14,PDT,2.956725
2022-07-04,18:15,PDT,2.953305
2022-07-04,18:16,PDT,2.94983
2022-07-04,18:17,PDT,2.9463
2022-07-04,18:18,PDT,2.942717
2022-07-04,18:19,PDT,2.939079
2022-07-04,18:20,PDT,2.935389
2022-07-04,18:21,PDT,2.931647
2022-07-04,18:22,PDT,2.927853
2022-07-04,18:23,PDT,2.924007
2022-07-04,18:24,PDT,2.92011
2022-07-04,18:25,PDT,2.916163
2022-07-04,18:26,PDT,2.912167
2022-07-04,18:27,PDT,2.908121
2022-07-04,18:28,PDT,2.904027
2022-07-04,18:29,PDT,2.899884
2022-07-04,18:30,PDT,2.895694
2022-07-04,18:31,PDT,2.891457
2022-07-04,18:32,PDT,2.887174
2022-07-04,18:33,PDT,2.882845
2022-07-04,18:34,PDT,2.878471
2022-07-04,18:35,PDT,2.874053
2022-07-04,18:36,PDT,2.86959
2022-07-04,18:37,PDT,2.865085
2022-07-04,18:38,PDT,2.860536
2022-07-04,18:39,PDT,2.855946
2022-07-04,18:40,PDT,2.851313
2022-07-04,18:41,PDT,2.846641
2022-07-04,18:42,PDT,2.841927
2022-07-04,18:43,PDT,2.837174
2022-07-04,18:44,PDT,2.832383
2022-07-04,18:45,PDT,2.827552
2022-07-04,18:46,PDT,2.822684
2022-07-04,18:47,PDT,2.817779
2022-07-04,18:48,PDT,2.812838
2022-07-04,18:49,PDT,2.80786
2022-07-04,18:50,PDT,2.802848
2022-07-04,18:51,PDT,2.797801
2022-07-04,18:52,PDT,2.79272
2022-07-04,18:53,PDT,2.787606
2022-07-04,18:54,PDT,2.782459
2022-07-04,18:55,PDT,2.77728
2022-07-04,18:56,PDT,2.77207
2022-07-04,18:57,PDT,2.766829
2022-07-04,18:58,PDT,2.761558
2022-07-04,18:59,PDT,2.756258
2022-07-04,19:00,PDT,2.750929
2022-07-04,19:01,PDT,2.745572
2022-07-04,19:02,PDT,2.740188
2022-07-04,19:03,PDT,2.734777
2022-07-04,19:04,PDT,2.729339
2022-07-04,19:05,PDT,2.723877
2022-07-04,19:06,PDT,2.718389
2022-07-04,19:07,PDT,2.712877
2022-07-04,19:08,PDT,2.707342
2022-07-04,19:09,PDT,2.701783
2022-07-04,19:10,PDT,2.696202
2022-07-04,19:11,PDT,2.6906
2022-07-04,19:12,PDT,2.684977
2022-07-04,19:13,PDT,2.679333
2022-07-04,19:14,PDT,2.673669
2022-07-04,19:15,PDT,2.667987
2022-07-04,19:16,PDT,2.662286
2022-07-04,19:17,PDT,2.656567
2022-07-04,19:18,PDT,2.65083
2022-07-04,19:19,PDT,2.645077
2022-07-04,19:20,PDT,2.639308
2022-07-04,19:21,PDT,2.633524
2022-07-04,19:22,PDT,2.627725
2022-07-04,19:23,PDT,2.621911
2022-07-04,19:24,PDT,2.616084
2022-07-04,19:25,PDT,2.610244
2022-07-04,19:26,PDT,2.604392
2022-07-04,19:27,PDT,2.598527
2022-07-04,19:28,PDT,2.592652
2022-07-04,19:29,PDT,2.586765
2022-07-04,19:30,PDT,2.580869
2022-07-04,19:31,PDT,2.574963
2022-07-04,19:32,PDT,2.569048
2022-07-04,19:33,PDT,2.563125
2022-07-04,19:34,PDT,2.557194
2022-07-04,19:35,PDT,2.551255
2022-07-04,19:36,PDT,2.54531
2022-07-04,19:37,PDT,2.539359
2022-07-04,19:38,PDT,2.533402
2022-07-04,19:39,PDT,2.52744
2022-07-04,19:40,PDT,2.521473
2022-07-04,19:41,PDT,2.515503
2022-07-04,19:42,PDT,2.509529
2022-07-04,19:43,PDT,2.503552
2022-07-04,19:44,PDT,2.497572
2022-07-04,19:45,PDT,2.49159
2022-07-04,19:46,PDT,2.485607
2022-07-04,19:47,PDT,2.479623
2022-07-04,19:48,PDT,2.473639
2022-07-04,19:49,PDT,2.467654
2022-07-04,19:50,PDT,2.46167
2022-07-04,19:51,PDT,2.455687
2022-07-04,19:52,PDT,2.449706
2022-07-04,19:53,PDT,2.443726
2022-07-04,19:54,PDT,2.437749
2022-07-04,19:55,PDT,2.431774
2022-07-04,19:56,PDT,2.425803
2022-07-04,19:57,PDT,2.419836
2022-07-04,19:58,PDT,2.413872
2022-07-04,19:59,PDT,2.407914
2022-07-04,20:00,PDT,2.40196
2022-07-04,20:01,PDT,2.396012
2022-07-04,20:02,PDT,2.39007
2022-07-04,20:03,PDT,2.384134
2022-07-04,20:04,PDT,2.378205
2022-07-04,20:05,PDT,2.372283
2022-07-04,20:06,PDT,2.366369
2022-07-04,20:07,PDT,2.360463
2022-07-04,20:08,PDT,2.354565
2022-07-04,20:09,PDT,2.348676
2022-07-04,20:10,PDT,2.342796
2022-07-04,20:11,PDT,2.336925
2022-07-04,20:12,PDT,2.331065
2022-07-04,20:13,PDT,2.325214
2022-07-04,20:14,PDT,2.319375
2022-07-04,20:15,PDT,2.313546
2022-07-04,20:16,PDT,2.307729
2022-07-04,20:17,PDT,2.301924
2022-07-04,20:18,PDT,2.29613
2022-07-04,20:19,PDT,2.29035
2022-07-04,20:20,PDT,2.284582
2022-07-04,20:21,PDT,2.278827
2022-07-04,20:22,PDT,2.273086
2022-07-04,20:23,PDT,2.267358
2022-07-04,20:24,PDT,2.261645
2022-07-04,20:25,PDT,2.255946
2022-07-04,20:26,PDT,2.250262
2022-07-04,20:27,PDT,2.244594
2022-07-04,20:28,PDT,2.23894
2022-07-04,20:29,PDT,2.233303
2022-07-04,20:30,PDT,2.227682
2022-07-04,20:31,PDT,2.222077
2022-07-04,20:32,PDT,2.216489
2022-07-04,20:33,PDT,2.210918
2022-07-04,20:34,PDT,2.205364
2022-07-04,20:35,PDT,2.199828
2022-07-04,20:36,PDT,2.19431
2022-07-04,20:37,PDT,2.18881
2022-07-04,20:38,PDT,2.183328
2022-07-04,20:39,PDT,2.177866
2022-07-04,20:40,PDT,2.172423
2022-07-04,20:41,PDT,2.166999
2022-07-04,20:42,PDT,2.161594
2022-07-04,20:43,PDT,2.15621
2022-07-04,20:44,PDT,2.150846
2022-07-04,20:45,PDT,2.145503
2022-07-04,20:46,PDT,2.14018
2022-07-04,20:47,PDT,2.134878
2022-07-04,20:48,PDT,2.129598
2022-07-04,20:49,PDT,2.12434
2022-07-04,20:50,PDT,2.119103
2022-07-04,20:51,PDT,2.113889
2022-07-04,20:52,PDT,2.108697
2022-07-04,20:53,PDT,2.103528
2022-07-04,20:54,PDT,2.098382
2022-07-04,20:55,PDT,2.093259
2022-07-04,20:56,PDT,2.08816
2022-07-04,20:57,PDT,2.083084
2022-07-04,20:58,PDT,2.078033
2022-07-04,20:59,PDT,2.073005
2022-07-04,21:00,PDT,2.068003
2022-07-04,21:01,PDT,2.063025
2022-07-04,21:02,PDT,2.058072
2022-07-04,21:03,PDT,2.053145
2022-07-04,21:04,PDT,2.048243
2022-07-04,21:05,PDT,2.043368
2022-07-04,21:06,PDT,2.038518
2022-07-04,21:07,PDT,2.033695
2022-07-04,21:08,PDT,2.028898
2022-07-04,21:09,PDT,2.024128
2022-07-04,21:10,PDT,2.019386
2022-07-04,21:11,PDT,2.014671
2022-07-04,21:12,PDT,2.009983
2022-07-04,21:13,PDT,2.005324
2022-07-04,21:14,PDT,2.000692
2022-07-04,21:15,PDT,1.996089
2022-07-04,21:16,PDT,1.991515
2022-07-04,21:17,PDT,1.986969
2022-07-04,21:18,PDT,1.982453
2022-07-04,21:19,PDT,1.977966
2022-07-04,21:20,PDT,1.973509
2022-07-04,21:21,PDT,1.969082
2022-07-04,21:22,PDT,1.964684
2022-07-04,21:23,PDT,1.960318
2022-07-04,21:24,PDT,1.955982
2022-07-04,21:25,PDT,1.951676
2022-07-04,21:26,PDT,1.947402
2022-07-04,21:27,PDT,1.94316
2022-07-04,21:28,PDT,1.938949
2022-07-04,21:29,PDT,1.93477
2022-07-04,21:30,PDT,1.930623
2022-07-04,21:31,PDT,1.926508
2022-07-04,21:32,PDT,1.922426
2022-07-04,21:33,PDT,1.918377
2022-07-04,21:34,PDT,1.914361
2022-07-04,21:35,PDT,1.910379
2022-07-04,21:36,PDT,1.90643
2022-07-04,21:37,PDT,1.902514
2022-07-04,21:38,PDT,1.898633
2022-07-04,21:39,PDT,1.894786
2022-07-04,21:40,PDT,1.890974
2022-07-04,21:41,PDT,1.887197
2022-07-04,21:42,PDT,1.883454
2022-07-04,21:43,PDT,1.879747
2022-07-04,21:44,PDT,1.876075
2022-07-04,21:45,PDT,1.872439
2022-07-04,21:46,PDT,1.868839
2022-07-04,21:47,PDT,1.865275
2022-07-04,21:48,PDT,1.861748
2022-07-04,21:49,PDT,1.858257
2022-07-04,21:50,PDT,1.854803
2022-07-04,21:51,PDT,1.851386
2022-07-04,21:52,PDT,1.848006
2022-07-04,21:53,PDT,1.844664
2022-07-04,21:54,PDT,1.84136
2022-07-04,21:55,PDT,1.838094
2022-07-04,21:56,PDT,1.834865
2022-07-04,21:57,PDT,1.831676
2022-07-04,21:58,PDT,1.828525
2022-07-04,21:59,PDT,1.825412
2022-07-04,22:00,PDT,1.822339
2022-07-04,22:01,PDT,1.819305
2022-07-04,22:02,PDT,1.816311
2022-07-04,22:03,PDT,1.813356
2022-07-04,22:04,PDT,1.810441
2022-07-04,22:05,PDT,1.807566
2022-07-04,22:06,PDT,1.804731
2022-07-04,22:07,PDT,1.801937
2022-07-04,22:08,PDT,1.799184
2022-07-04,22:09,PDT,1.796471
2022-07-04,22:10,PDT,1.7938
2022-07-04,22:11,PDT,1.791169
2022-07-04,22:12,PDT,1.78858
2022-07-04,22:13,PDT,1.786033
2022-07-04,22:14,PDT,1.783527
2022-07-04,22:15,PDT,1.781064
2022-07-04,22:16,PDT,1.778642
2022-07-04,22:17,PDT,1.776263
2022-07-04,22:18,PDT,1.773926
2022-07-04,22:19,PDT,1.771632
2022-07-04,22:20,PDT,1.769381
2022-07-04,22:21,PDT,1.767173
2022-07-04,22:22,PDT,1.765007
2022-07-04,22:23,PDT,1.762885
2022-07-04,22:24,PDT,1.760807
2022-07-04,22:25,PDT,1.758772
2022-07-04,22:26,PDT,1.756781
2022-07-04,22:27,PDT,1.754833
2022-07-04,22:28,PDT,1.75293
2022-07-04,22:29,PDT,1.751071
2022-07-04,22:30,PDT,1.749256
2022-07-04,22:31,PDT,1.747485
2022-07-04,22:32,PDT,1.745759
2022-07-04,22:33,PDT,1.744077
2022-07-04,22:34,PDT,1.742441
2022-07-04,22:35,PDT,1.740849
2022-07-04,22:36,PDT,1.739302
2022-07-04,22:37,PDT,1.7378
2022-07-04,22:38,PDT,1.736343
2022-07-04,22:39,PDT,1.734932
2022-07-04,22:40,PDT,1.733566
2022-07-04,22:41,PDT,1.732246
2022-07-04,22:42,PDT,1.730971
2022-07-04,22:43,PDT,1.729742
2022-07-04,22:44,PDT,1.728559
2022-07-04,22:45,PDT,1.727421
2022-07-04,22:46,PDT,1.726329
2022-07-04,22:47,PDT,1.725284
2022-07-04,22:48,PDT,1.724284
2022-07-04,22:49,PDT,1.723331
2022-07-04,22:50,PDT,1.722424
2022-07-04,22:51,PDT,1.721563
2022-07-04,22:52,PDT,1.720748
2022-07-04,22:53,PDT,1.71998
2022-07-04,22:54,PDT,1.719258
2022-07-04,22:55,PDT,1.718582
2022-07-04,22:56,PDT,1.717954
2022-07-04,22:57,PDT,1.717371
2022-07-04,22:58,PDT,1.716835
2022-07-04,22:59,PDT,1.716346
2022-07-04,23:00,PDT,1.715904
2022-07-04,23:01,PDT,1.715508
2022-07-04,23:02,PDT,1.715159
2022-07-04,23:03,PDT,1.714857
2022-07-04,23:04,PDT,1.714601
2022-07-04,23:05,PDT,1.714392
2022-07-04,23:06,PDT,1.71423
2022-07-04,23:07,PDT,1.714115
2022-07-04,23:08,PDT,1.714046
2022-07-04,23:09,PDT,1.714024
2022-07-04,23:10,PDT,1.714049
2022-07-04,23:11,PDT,1.714121
2022-07-04,23:12,PDT,1.71424
2022-07-04,23:13,PDT,1.714405
2022-07-04,23:14,PDT,1.714617
2022-07-04,23:15,PDT,1.714876
2022-07-04,23:16,PDT,1.715181
2022-07-04,23:17,PDT,1.715533
